"","x"
"131732",NA
"131733","en"
"131734","es"
"131735","pt"
"131736",NA
"131737","en"
"131738","es"
"131739","pt"
"131740",NA
"131741","en"
"131742","es"
"131743","pt"
"131744",NA
"131745","en"
"131746","es"
"131747","pt"
"131748",NA
"131749","en"
"131750","es"
"131751","pt"
"131752",NA
"131753","en"
"131754","es"
"131755","pt"
"131756",NA
"131757","en"
"131758","es"
"131759","pt"
"131760",NA
"131761","en"
"131762","es"
"131763","pt"
"131764",NA
"131765","en"
"131766","es"
"131767","pt"
"131768",NA
"131769","en"
"131770","es"
"131771","pt"
"131772",NA
"131773","en"
"131774","es"
"131775","pt"
"131776",NA
"131777","en"
"131778","es"
"131779","pt"
"131780",NA
"131781","en"
"131782","es"
"131783","pt"
"131784",NA
"131785","en"
"131786","es"
"131787","pt"
"131788",NA
"131789","en"
"131790","es"
"131791","pt"
"131792",NA
"131793","en"
"131794","es"
"131795","pt"
"131796",NA
"131797","en"
"131798","es"
"131799","pt"
"131800",NA
"131801","en"
"131802","es"
"131803","pt"
"131804",NA
"131805","en"
"131806","es"
"131807","pt"
"131808",NA
"131809","en"
"131810","es"
"131811","pt"
"131812",NA
"131813","en"
"131814","es"
"131815","pt"
"131816",NA
"131817","en"
"131818","es"
"131819","pt"
"131820",NA
"131821","en"
"131822","es"
"131823","pt"
"131824",NA
"131825","en"
"131826","es"
"131827","pt"
"131828",NA
"131829","en"
"131830","es"
"131831","pt"
"131832",NA
"131833","en"
"131834","es"
"131835","pt"
"131836",NA
"131837","en"
"131838","es"
"131839","pt"
"131840",NA
"131841","en"
"131842","es"
"131843","pt"
"131844",NA
"131845","en"
"131846","es"
"131847","pt"
"131848",NA
"131849","en"
"131850","es"
"131851","pt"
"131852",NA
"131853","en"
"131854","es"
"131855","pt"
"131856",NA
"131857","en"
"131858","es"
"131859","pt"
"131860",NA
"131861","en"
"131862","es"
"131863","pt"
"131864",NA
"131865","en"
"131866","es"
"131867","pt"
"131868",NA
"131869","en"
"131870","es"
"131871","pt"
"131872",NA
"131873","en"
"131874","es"
"131875","pt"
"131876",NA
"131877","en"
"131878","es"
"131879","pt"
"131880",NA
"131881","en"
"131882","es"
"131883","pt"
"131884",NA
"131885","en"
"131886","es"
"131887","pt"
"131888",NA
"131889","en"
"131890","es"
"131891","pt"
"131892",NA
"131893","en"
"131894","es"
"131895","pt"
"131896",NA
"131897","en"
"131898","es"
"131899","pt"
"131900",NA
"131901","en"
"131902","es"
"131903","pt"
"131904",NA
"131905","en"
"131906","es"
"131907","pt"
"131908",NA
"131909","en"
"131910","es"
"131911","pt"
"131912",NA
"131913","en"
"131914","es"
"131915","pt"
"131916",NA
"131917","en"
"131918","es"
"131919","pt"
"131920",NA
"131921","en"
"131922","es"
"131923","pt"
"131924",NA
"131925","en"
"131926","es"
"131927","pt"
"131928",NA
"131929","en"
"131930","es"
"131931","pt"
"131932",NA
"131933","en"
"131934","es"
"131935","pt"
"131936",NA
"131937","en"
"131938","es"
"131939","pt"
"131940",NA
"131941","en"
"131942","es"
"131943","pt"
"131944",NA
"131945","en"
"131946","es"
"131947","pt"
"131948",NA
"131949","en"
"131950","es"
"131951","pt"
"131952",NA
"131953","en"
"131954","es"
"131955","pt"
"131956",NA
"131957","en"
"131958","es"
"131959","pt"
"131960",NA
"131961","en"
"131962","es"
"131963","pt"
"131964",NA
"131965","en"
"131966","es"
"131967","pt"
"131968",NA
"131969","en"
"131970","es"
"131971","pt"
"131972",NA
"131973","en"
"131974","es"
"131975","pt"
"131976",NA
"131977","en"
"131978","es"
"131979","pt"
"131980",NA
"131981","en"
"131982","es"
"131983","pt"
"131984",NA
"131985","en"
"131986","es"
"131987","pt"
"131988",NA
"131989","en"
"131990","es"
"131991","pt"
"131992",NA
"131993","en"
"131994","es"
"131995","pt"
"131996",NA
"131997","en"
"131998","es"
"131999","pt"
"132000",NA
"132001","en"
"132002","es"
"132003","pt"
"132004",NA
"132005","en"
"132006","es"
"132007","pt"
"132008",NA
"132009","en"
"132010","es"
"132011","pt"
"132012",NA
"132013","en"
"132014","es"
"132015","pt"
"132016",NA
"132017","en"
"132018","es"
"132019","pt"
"132020",NA
"132021","en"
"132022","es"
"132023","pt"
"132024",NA
"132025","en"
"132026","es"
"132027","pt"
"132028",NA
"132029","en"
"132030","es"
"132031","pt"
"132032",NA
"132033","en"
"132034","es"
"132035","pt"
"132036",NA
"132037","en"
"132038","es"
"132039","pt"
"132040",NA
"132041","en"
"132042","es"
"132043","pt"
"132044",NA
"132045","en"
"132046","es"
"132047","pt"
"132048",NA
"132049","en"
"132050","es"
"132051","pt"
"132052",NA
"132053","en"
"132054","es"
"132055","pt"
"132056",NA
"132057","en"
"132058","es"
"132059","pt"
"132060",NA
"132061","en"
"132062","es"
"132063","pt"
"132064",NA
"132065","en"
"132066","es"
"132067","pt"
"132068",NA
"132069","en"
"132070","es"
"132071","pt"
"132072",NA
"132073","en"
"132074","es"
"132075","pt"
"132076",NA
"132077","en"
"132078","es"
"132079","pt"
"132080",NA
"132081","en"
"132082","es"
"132083","pt"
"132084",NA
"132085","en"
"132086","es"
"132087","pt"
"132088",NA
"132089","en"
"132090","es"
"132091","pt"
"132092",NA
"132093","en"
"132094","es"
"132095","pt"
"132096",NA
"132097","en"
"132098","es"
"132099","pt"
"132100",NA
"132101","en"
"132102","es"
"132103","pt"
"132104",NA
"132105","en"
"132106","es"
"132107","pt"
"132108",NA
"132109","en"
"132110","es"
"132111","pt"
"132112",NA
"132113","en"
"132114","es"
"132115","pt"
"132116",NA
"132117","en"
"132118","es"
"132119","pt"
"132120",NA
"132121","en"
"132122","es"
"132123","pt"
"132124",NA
"132125","en"
"132126","es"
"132127","pt"
"132128",NA
"132129","en"
"132130","es"
"132131","pt"
"132132",NA
"132133","en"
"132134","es"
"132135","pt"
"132136",NA
"132137","en"
"132138","es"
"132139","pt"
"132140",NA
"132141","en"
"132142","es"
"132143","pt"
"132144",NA
"132145","en"
"132146","es"
"132147","pt"
"132148",NA
"132149","en"
"132150","es"
"132151","pt"
"132152",NA
"132153","en"
"132154","es"
"132155","pt"
"132156",NA
"132157","en"
"132158","es"
"132159","pt"
"132160",NA
"132161","en"
"132162","es"
"132163","pt"
"132164",NA
"132165","en"
"132166","es"
"132167","pt"
"132168",NA
"132169","en"
"132170","es"
"132171","pt"
"132172",NA
"132173","en"
"132174","es"
"132175","pt"
"132176",NA
"132177","en"
"132178","es"
"132179","pt"
"132180",NA
"132181","en"
"132182","es"
"132183","pt"
"132184",NA
"132185","en"
"132186","es"
"132187","pt"
"132188",NA
"132189","en"
"132190","es"
"132191","pt"
"132192",NA
"132193","en"
"132194","es"
"132195","pt"
"132196",NA
"132197","en"
"132198","es"
"132199","pt"
"132200",NA
"132201","en"
"132202","es"
"132203","pt"
"132204",NA
"132205","en"
"132206","es"
"132207","pt"
"132208",NA
"132209","en"
"132210","es"
"132211","pt"
"132212",NA
"132213","en"
"132214","es"
"132215","pt"
"132216",NA
"132217","en"
"132218","es"
"132219","pt"
"132220",NA
"132221","en"
"132222","es"
"132223","pt"
"132224",NA
"132225","en"
"132226","es"
"132227","pt"
"132228",NA
"132229","en"
"132230","es"
"132231","pt"
"132232",NA
"132233","en"
"132234","es"
"132235","pt"
"132236",NA
"132237","en"
"132238","es"
"132239","pt"
"132240",NA
"132241","en"
"132242","es"
"132243","pt"
"132244",NA
"132245","en"
"132246","es"
"132247","pt"
"132248",NA
"132249","en"
"132250","es"
"132251","pt"
"132252",NA
"132253","en"
"132254","es"
"132255","pt"
"132256",NA
"132257","en"
"132258","es"
"132259","pt"
"132260",NA
"132261","en"
"132262","es"
"132263","pt"
"132264",NA
"132265","en"
"132266","es"
"132267","pt"
"132268",NA
"132269","en"
"132270","es"
"132271","pt"
"132272",NA
"132273","en"
"132274","es"
"132275","pt"
"132276",NA
"132277","en"
"132278","es"
"132279","pt"
"132280",NA
"132281","en"
"132282","es"
"132283","pt"
"132284",NA
"132285","en"
"132286","es"
"132287","pt"
"132288",NA
"132289","en"
"132290","es"
"132291","pt"
"132292",NA
"132293","en"
"132294","es"
"132295","pt"
"132296",NA
"132297","en"
"132298","es"
"132299","pt"
"132300",NA
"132301","en"
"132302","es"
"132303","pt"
"132304",NA
"132305","en"
"132306","es"
"132307","pt"
"132308",NA
"132309","en"
"132310","es"
"132311","pt"
"132312",NA
"132313","en"
"132314","es"
"132315","pt"
"132316",NA
"132317","en"
"132318","es"
"132319","pt"
"132320",NA
"132321","en"
"132322","es"
"132323","pt"
"132324",NA
"132325","en"
"132326","es"
"132327","pt"
"132328",NA
"132329","en"
"132330","es"
"132331","pt"
"132332",NA
"132333","en"
"132334","es"
"132335","pt"
"132336",NA
"132337","en"
"132338","es"
"132339","pt"
"132340",NA
"132341","en"
"132342","es"
"132343","pt"
"132344",NA
"132345","en"
"132346","es"
"132347","pt"
"132348",NA
"132349","en"
"132350","es"
"132351","pt"
"132352",NA
"132353","en"
"132354","es"
"132355","pt"
"132356",NA
"132357","en"
"132358","es"
"132359","pt"
"132360",NA
"132361","en"
"132362","es"
"132363","pt"
"132364",NA
"132365","en"
"132366","es"
"132367","pt"
"132368",NA
"132369","en"
"132370","es"
"132371","pt"
"132372",NA
"132373","en"
"132374","es"
"132375","pt"
"132376",NA
"132377","en"
"132378","es"
"132379","pt"
"132380",NA
"132381","en"
"132382","es"
"132383","pt"
"132384",NA
"132385","en"
"132386","es"
"132387","pt"
"132388",NA
"132389","en"
"132390","es"
"132391","pt"
"132392",NA
"132393","en"
"132394","es"
"132395","pt"
"132396",NA
"132397","en"
"132398","es"
"132399","pt"
"132400",NA
"132401","en"
"132402","es"
"132403","pt"
"132404",NA
"132405","en"
"132406","es"
"132407","pt"
"132408",NA
"132409","en"
"132410","es"
"132411","pt"
"132412",NA
"132413","en"
"132414","es"
"132415","pt"
"132416",NA
"132417","en"
"132418","es"
"132419","pt"
"132420",NA
"132421","en"
"132422","es"
"132423","pt"
"132424",NA
"132425","en"
"132426","es"
"132427","pt"
"132428",NA
"132429","en"
"132430","es"
"132431","pt"
"132432",NA
"132433","en"
"132434","es"
"132435","pt"
"132436",NA
"132437","en"
"132438","es"
"132439","pt"
"132440",NA
"132441","en"
"132442","es"
"132443","pt"
"132444",NA
"132445","en"
"132446","es"
"132447","pt"
"132448",NA
"132449","en"
"132450","es"
"132451","pt"
"132452",NA
"132453","en"
"132454","es"
"132455","pt"
"132456",NA
"132457","en"
"132458","es"
"132459","pt"
"132460",NA
"132461","en"
"132462","es"
"132463","pt"
"132464",NA
"132465","en"
"132466","es"
"132467","pt"
"132468",NA
"132469","en"
"132470","es"
"132471","pt"
"132472",NA
"132473","en"
"132474","es"
"132475","pt"
"132476",NA
"132477","en"
"132478","es"
"132479","pt"
"132480",NA
"132481","en"
"132482","es"
"132483","pt"
"132484",NA
"132485","en"
"132486","es"
"132487","pt"
"132488",NA
"132489","en"
"132490","es"
"132491","pt"
"132492",NA
"132493","en"
"132494","es"
"132495","pt"
"132496",NA
"132497","en"
"132498","es"
"132499","pt"
"132500",NA
"132501","en"
"132502","es"
"132503","pt"
"132504",NA
"132505","en"
"132506","es"
"132507","pt"
"132508",NA
"132509","en"
"132510","es"
"132511","pt"
"132512",NA
"132513","en"
"132514","es"
"132515","pt"
"132516",NA
"132517","en"
"132518","es"
"132519","pt"
"132520",NA
"132521","en"
"132522","es"
"132523","pt"
"132524",NA
"132525","en"
"132526","es"
"132527","pt"
"132528",NA
"132529","en"
"132530","es"
"132531","pt"
"132532",NA
"132533","en"
"132534","es"
"132535","pt"
"132536",NA
"132537","en"
"132538","es"
"132539","pt"
"132540",NA
"132541","en"
"132542","es"
"132543","pt"
"132544",NA
"132545","en"
"132546","es"
"132547","pt"
"132548",NA
"132549","en"
"132550","es"
"132551","pt"
"132552",NA
"132553","en"
"132554","es"
"132555","pt"
"132556",NA
"132557","en"
"132558","es"
"132559","pt"
"132560",NA
"132561","en"
"132562","es"
"132563","pt"
"132564",NA
"132565","en"
"132566","es"
"132567","pt"
"132568",NA
"132569","en"
"132570","es"
"132571","pt"
"132572",NA
"132573","en"
"132574","es"
"132575","pt"
"132576",NA
"132577","en"
"132578","es"
"132579","pt"
"132580",NA
"132581","en"
"132582","es"
"132583","pt"
"132584",NA
"132585","en"
"132586","es"
"132587","pt"
"132588",NA
"132589","en"
"132590","es"
"132591","pt"
"132592",NA
"132593","en"
"132594","es"
"132595","pt"
"132596",NA
"132597","en"
"132598","es"
"132599","pt"
"132600",NA
"132601","en"
"132602","es"
"132603","pt"
"132604",NA
"132605","en"
"132606","es"
"132607","pt"
"132608",NA
"132609","en"
"132610","es"
"132611","pt"
"132612",NA
"132613","en"
"132614","es"
"132615","pt"
"132616",NA
"132617","en"
"132618","es"
"132619","pt"
"132620",NA
"132621","en"
"132622","es"
"132623","pt"
"132624",NA
"132625","en"
"132626","es"
"132627","pt"
"132628",NA
"132629","en"
"132630","es"
"132631","pt"
"132632",NA
"132633","en"
"132634","es"
"132635","pt"
"132636",NA
"132637","en"
"132638","es"
"132639","pt"
"132640",NA
"132641","en"
"132642","es"
"132643","pt"
"132644",NA
"132645","en"
"132646","es"
"132647","pt"
"132648",NA
"132649","en"
"132650","es"
"132651","pt"
"132652",NA
"132653","en"
"132654","es"
"132655","pt"
"132656",NA
"132657","en"
"132658","es"
"132659","pt"
"132660",NA
"132661","en"
"132662","es"
"132663","pt"
"132664",NA
"132665","en"
"132666","es"
"132667","pt"
"132668",NA
"132669","en"
"132670","es"
"132671","pt"
"132672",NA
"132673","en"
"132674","es"
"132675","pt"
"132676",NA
"132677","en"
"132678","es"
"132679","pt"
"132680",NA
"132681","en"
"132682","es"
"132683","pt"
"132684",NA
"132685","en"
"132686","es"
"132687","pt"
"132688",NA
"132689","en"
"132690","es"
"132691","pt"
"132692",NA
"132693","en"
"132694","es"
"132695","pt"
"132696",NA
"132697","en"
"132698","es"
"132699","pt"
"132700",NA
"132701","en"
"132702","es"
"132703","pt"
"132704",NA
"132705","en"
"132706","es"
"132707","pt"
"132708",NA
"132709","en"
"132710","es"
"132711","pt"
"132712",NA
"132713","en"
"132714","es"
"132715","pt"
"132716",NA
"132717","en"
"132718","es"
"132719","pt"
"132720",NA
"132721","en"
"132722","es"
"132723","pt"
"132724",NA
"132725","en"
"132726","es"
"132727","pt"
"132728",NA
"132729","en"
"132730","es"
"132731","pt"
"132732",NA
"132733","en"
"132734","es"
"132735","pt"
"132736",NA
"132737","en"
"132738","es"
"132739","pt"
"132740",NA
"132741","en"
"132742","es"
"132743","pt"
"132744",NA
"132745","en"
"132746","es"
"132747","pt"
"132748",NA
"132749","en"
"132750","es"
"132751","pt"
"132752",NA
"132753","en"
"132754","es"
"132755","pt"
"132756",NA
"132757","en"
"132758","es"
"132759","pt"
"132760",NA
"132761","en"
"132762","es"
"132763","pt"
"132764",NA
"132765","en"
"132766","es"
"132767","pt"
"132768",NA
"132769","en"
"132770","es"
"132771","pt"
"132772",NA
"132773","en"
"132774","es"
"132775","pt"
"132776",NA
"132777","en"
"132778","es"
"132779","pt"
"132780",NA
"132781","en"
"132782","es"
"132783","pt"
"132784",NA
"132785","en"
"132786","es"
"132787","pt"
"132788",NA
"132789","en"
"132790","es"
"132791","pt"
"132792",NA
"132793","en"
"132794","es"
"132795","pt"
"132796",NA
"132797","en"
"132798","es"
"132799","pt"
"132800",NA
"132801","en"
"132802","es"
"132803","pt"
"132804",NA
"132805","en"
"132806","es"
"132807","pt"
"132808",NA
"132809","en"
"132810","es"
"132811","pt"
"132812",NA
"132813","en"
"132814","es"
"132815","pt"
"132816",NA
"132817","en"
"132818","es"
"132819","pt"
"132820",NA
"132821","en"
"132822","es"
"132823","pt"
"132824",NA
"132825","en"
"132826","es"
"132827","pt"
"132828",NA
"132829","en"
"132830","es"
"132831","pt"
"132832",NA
"132833","en"
"132834","es"
"132835","pt"
"132836",NA
"132837","en"
"132838","es"
"132839","pt"
"132840",NA
"132841","en"
"132842","es"
"132843","pt"
"132844",NA
"132845","en"
"132846","es"
"132847","pt"
"132848",NA
"132849","en"
"132850","es"
"132851","pt"
"132852",NA
"132853","en"
"132854","es"
"132855","pt"
"132856",NA
"132857","en"
"132858","es"
"132859","pt"
"132860",NA
"132861","en"
"132862","es"
"132863","pt"
"132864",NA
"132865","en"
"132866","es"
"132867","pt"
"132868",NA
"132869","en"
"132870","es"
"132871","pt"
"132872",NA
"132873","en"
"132874","es"
"132875","pt"
"132876",NA
"132877","en"
"132878","es"
"132879","pt"
"132880",NA
"132881","en"
"132882","es"
"132883","pt"
"132884",NA
"132885","en"
"132886","es"
"132887","pt"
"132888",NA
"132889","en"
"132890","es"
"132891","pt"
"132892",NA
"132893","en"
"132894","es"
"132895","pt"
"132896",NA
"132897","en"
"132898","es"
"132899","pt"
"132900",NA
"132901","en"
"132902","es"
"132903","pt"
"132904",NA
"132905","en"
"132906","es"
"132907","pt"
"132908",NA
"132909","en"
"132910","es"
"132911","pt"
"132912",NA
"132913","en"
"132914","es"
"132915","pt"
"132916",NA
"132917","en"
"132918","es"
"132919","pt"
"132920",NA
"132921","en"
"132922","es"
"132923","pt"
"132924",NA
"132925","en"
"132926","es"
"132927","pt"
"132928",NA
"132929","en"
"132930","es"
"132931","pt"
"132932",NA
"132933","en"
"132934","es"
"132935","pt"
"132936",NA
"132937","en"
"132938","es"
"132939","pt"
"132940",NA
"132941","en"
"132942","es"
"132943","pt"
"132944",NA
"132945","en"
"132946","es"
"132947","pt"
"132948",NA
"132949","en"
"132950","es"
"132951","pt"
"132952",NA
"132953","en"
"132954","es"
"132955","pt"
"132956",NA
"132957","en"
"132958","es"
"132959","pt"
"132960",NA
"132961","en"
"132962","es"
"132963","pt"
"132964",NA
"132965","en"
"132966","es"
"132967","pt"
"132968",NA
"132969","en"
"132970","es"
"132971","pt"
"132972",NA
"132973","en"
"132974","es"
"132975","pt"
"132976",NA
"132977","en"
"132978","es"
"132979","pt"
"132980",NA
"132981","en"
"132982","es"
"132983","pt"
"132984",NA
"132985","en"
"132986","es"
"132987","pt"
"132988",NA
"132989","en"
"132990","es"
"132991","pt"
"132992",NA
"132993","en"
"132994","es"
"132995","pt"
"132996",NA
"132997","en"
"132998","es"
"132999","pt"
"133000",NA
"133001","en"
"133002","es"
"133003","pt"
"133004",NA
"133005","en"
"133006","es"
"133007","pt"
"133008",NA
"133009","en"
"133010","es"
"133011","pt"
"133012",NA
"133013","en"
"133014","es"
"133015","pt"
"133016",NA
"133017","en"
"133018","es"
"133019","pt"
"133020",NA
"133021","en"
"133022","es"
"133023","pt"
"133024",NA
"133025","en"
"133026","es"
"133027","pt"
"133028",NA
"133029","en"
"133030","es"
"133031","pt"
"133032",NA
"133033","en"
"133034","es"
"133035","pt"
"133036",NA
"133037","en"
"133038","es"
"133039","pt"
"133040",NA
"133041","en"
"133042","es"
"133043","pt"
"133044",NA
"133045","en"
"133046","es"
"133047","pt"
"133048",NA
"133049","en"
"133050","es"
"133051","pt"
"133052",NA
"133053","en"
"133054","es"
"133055","pt"
"133056",NA
"133057","en"
"133058","es"
"133059","pt"
"133060",NA
"133061","en"
"133062","es"
"133063","pt"
"133064",NA
"133065","en"
"133066","es"
"133067","pt"
"133068",NA
"133069","en"
"133070","es"
"133071","pt"
"133072",NA
"133073","en"
"133074","es"
"133075","pt"
"133076",NA
"133077","en"
"133078","es"
"133079","pt"
"133080",NA
"133081","en"
"133082","es"
"133083","pt"
"133084",NA
"133085","en"
"133086","es"
"133087","pt"
"133088",NA
"133089","en"
"133090","es"
"133091","pt"
"133092",NA
"133093","en"
"133094","es"
"133095","pt"
"133096",NA
"133097","en"
"133098","es"
"133099","pt"
"133100",NA
"133101","en"
"133102","es"
"133103","pt"
"133104",NA
"133105","en"
"133106","es"
"133107","pt"
"133108",NA
"133109","en"
"133110","es"
"133111","pt"
"133112",NA
"133113","en"
"133114","es"
"133115","pt"
"133116",NA
"133117","en"
"133118","es"
"133119","pt"
"133120",NA
"133121","en"
"133122","es"
"133123","pt"
"133124",NA
"133125","en"
"133126","es"
"133127","pt"
"133128",NA
"133129","en"
"133130","es"
"133131","pt"
"133132",NA
"133133","en"
"133134","es"
"133135","pt"
